account_age_months,account_type,customer_risk_rating,monthly_transaction_count,monthly_transaction_volume,avg_transaction_size,transaction_variance,num_countries,high_risk_country_exposure,cross_border_ratio,num_counterparties,counterparty_risk_score,network_centrality,shell_company_exposure,cash_intensive_ratio,round_amount_ratio,structuring_indicator,rapid_movement_score,industry_risk_score,pep_exposure,sanctions_screening_hits,suspicious_score,target
-0.6722830891112946,-0.6173899449276066,-0.4678748172649848,-1.2858785448946894,-0.1456232037069363,-0.1482491635739398,-0.6513728829108455,0.4358515124530109,-0.32361742359417855,-0.89679632788425,-0.7032788853103935,-0.2911132568384417,-0.6782555555728996,-0.23610007040075875,0.567821367550038,0.20581674904013658,-0.14139250356818595,-0.42500357448259324,0.569111788643018,-0.11020775375559674,-0.12751534261266764,-0.7500619147254548,0
-0.6611946310860305,-0.6173899449276066,-0.4678748172649848,1.3152189243477441,-0.07752680748808831,-0.11521228376105613,-0.39611538446133715,0.4358515124530109,-0.32361742359417855,-0.15205141703374106,1.0730367474194349,-0.09566294336715182,-0.5869650923294649,-0.23610007040075875,-0.6356127513411168,0.8669558369466238,-0.14139250356818595,-0.21244690613868308,-0.8978872917105969,-0.11020775375559674,-0.12751534261266764,-0.6124392382329704,0
3.0306599639544194,-0.6173899449276066,-0.4678748172649848,-0.5055493041219594,-0.16744918918358173,-0.18091251897564745,-0.4550136761677211,-1.2443779110358517,-0.32361742359417855,0.40760535868773234,-0.34801575876442786,0.20783927270545413,-0.8127344823376523,-0.23610007040075875,-0.16007990646834497,-0.10485613894526678,-0.14139250356818595,0.0329957095151305,-0.5642559857922566,-0.11020775375559674,-0.12751534261266764,-0.38208085581830553,0
-0.6825159212160506,-0.6173899449276066,-0.4678748172649848,0.5348896835750141,-0.16744725450873368,-0.18129630012572623,-0.6523645750628956,-1.2443779110358517,-0.32361742359417855,0.36063286336424466,0.0072473677815378485,0.7659600415650609,0.7781176892280028,-0.23610007040075875,-1.275797984658526,-0.7916431794179707,-0.14139250356818595,-0.7077882886968403,0.48311067720516093,-0.11020775375559674,-0.12751534261266764,-1.0448779165914663,0
-0.9553618350305562,-0.6173899449276066,1.3887712829928915,1.0551091774235009,-0.15853417340465073,-0.17451358516242055,1.2266072582238419,1.275966224197442,-0.32361742359417855,-0.7226843443844223,-0.7032788853103935,-1.1069172906130706,-0.13216400201584677,-0.23610007040075875,-0.16075392671844121,0.27485205233248594,-0.14139250356818595,-0.7071042418110081,0.09671596530017051,-0.11020775375559674,-0.12751534261266764,-1.3655282423239201,0
-0.49707806507947744,-0.6173899449276066,-0.4678748172649848,-1.8060980387431762,-0.16886147042425492,-0.18249080441898985,-0.4248948448760178,0.4358515124530109,-0.32361742359417855,0.5898166825993423,1.0730367474194349,2.064353062214776,0.982010053033739,4.235492172037854,1.7679242899792895,-0.405297718137313,-0.14139250356818595,-0.8218149046083278,-0.3135661800764976,-0.11020775375559674,-0.12751534261266764,1.500168945751954,0
-0.3681332218306023,-0.6173899449276066,-0.4678748172649848,-2.3263175325916627,-0.1480435860328674,-0.1313276056944673,1.4582453248026472,-0.4042631992914204,3.090068479298001,-0.5776881190082934,0.0072473677815378485,0.620020498366563,-0.017532198569578987,-0.23610007040075875,-1.004785570000166,-1.12020051447472,-0.14139250356818595,-0.17957799250569986,1.5833871378614441,-0.11020775375559674,-0.12751534261266764,0.09991303139814046,0
0.85814768419126,0.8973057001352163,-0.4678748172649848,-1.0257687979704462,-0.16819190877333912,-0.18160992097523831,-0.8184562975155607,0.4358515124530109,-0.32361742359417855,-0.9950038796499762,-0.7032788853103935,0.018188400031795546,-0.6852583313978737,-0.23610007040075875,-0.26294092114800305,-0.7208458120469883,-0.14139250356818595,-0.30297695512596384,-1.5852763048177083,-0.11020775375559674,-0.12751534261266764,-0.6821073367659536,0
-0.8253741421063054,-0.6173899449276066,1.3887712829928915,0.27477993665077066,-0.14880245650681834,-0.16404116899257132,0.009167388273507075,-0.4042631992914204,-0.32361742359417855,-0.5686498015609386,0.36251049432750354,-0.08911369492416987,0.4285021247423997,-0.23610007040075875,-1.337721882651063,1.466130853648881,-0.14139250356818595,-0.5538509613500392,0.5642130960634089,-0.11020775375559674,-0.12751534261266764,-0.7213460635477225,0
-0.33639721157111024,-0.6173899449276066,-0.4678748172649848,0.7949994304992574,-0.11381391063898658,-0.1374457040914906,1.6369692125196904,0.4358515124530109,-0.32361742359417855,-0.8457321834495849,-0.34801575876442786,-0.14712267991885244,-0.8213744747815482,-0.23610007040075875,1.4269605633539875,-0.7584069462589926,-0.14139250356818595,-0.4287242467967173,0.1622045278749393,-0.11020775375559674,-0.12751534261266764,-0.09496200879188824,0
0.667011903317476,-0.6173899449276066,-0.4678748172649848,0.014670189726527326,-0.1556968120675864,-0.16958213520849433,-0.6011933136007593,0.4358515124530109,-0.32361742359417855,-0.33750809629569106,0.36251049432750354,0.5299323087576269,1.5144676350117552,-0.23610007040075875,2.1307092711623,0.012714480036621088,-0.14139250356818595,-0.5839391025007704,0.816800176597005,-0.11020775375559674,-0.12751534261266764,-0.3333065264855649,0
4.576241283898919,-0.6173899449276066,-0.4678748172649848,0.014670189726527326,-0.1640355102794304,-0.17777639609129228,-0.3421918326704165,-0.4042631992914204,-0.32361742359417855,1.255502026688117,-1.413805138402325,2.296492297850857,0.2933049051202884,-0.23610007040075875,-1.0666189562488209,-1.058467692316491,-0.14139250356818595,-0.92679661253643,1.6948223502022628,-0.11020775375559674,-0.12751534261266764,-1.6511495294200795,0
0.14594081043314916,0.8973057001352163,-0.4678748172649848,0.7949994304992574,1.6875719586643898,1.33770719034668,-0.5068120480151336,1.275966224197442,-0.32361742359417855,1.6812420479150485,-0.34801575876442786,-0.7388035833300435,1.2274263443282651,-0.23610007040075875,-1.096654072413472,-0.15938350665657594,-0.14139250356818595,-0.931143956979469,-0.5667614026083165,-0.11020775375559674,-0.12751534261266764,-1.3751748370092232,0
-0.7751398013267046,0.8973057001352163,-0.4678748172649848,0.5348896835750141,-0.1667658919133598,-0.18070551145791097,-0.6145507749579906,-0.4042631992914204,-0.32361742359417855,-1.0775187150852743,1.4282998739654007,-0.026584219363031184,-0.14039916948405864,-0.23610007040075875,0.08026164122274387,-0.015224564342182823,-0.14139250356818595,0.4677099413787103,0.7628614835912548,-0.11020775375559674,-0.12751534261266764,0.18150832762690983,0
0.20727599863581003,-0.6173899449276066,1.3887712829928915,1.3152189243477441,-0.15843328629511133,-0.1748410871075714,0.448755766648804,-0.4042631992914204,-0.32361742359417855,1.9180624545716995,1.0730367474194349,0.6488530359441833,-0.16304126806607366,-0.23610007040075875,-1.4498358760684085,0.4832726328235425,-0.14139250356818595,0.2389232834943786,-0.33075364296713067,-0.11020775375559674,-0.12751534261266764,-0.8766755796611093,0
-0.9722596711596192,-0.6173899449276066,-0.4678748172649848,1.0551091774235009,0.009351564704375254,-0.044268005587756724,2.199035760257653,0.4358515124530109,-0.32361742359417855,-0.7552310726443623,1.0730367474194349,0.04141525748817063,-0.7874436144310766,-0.23610007040075875,-0.911412074791068,0.627264275092475,-0.14139250356818595,-0.36653690015013657,0.5281095435410279,-0.11020775375559674,-0.12751534261266764,-0.20974901062793186,0
0.7732119926411386,0.8973057001352163,-0.4678748172649848,0.014670189726527326,-0.15736385558849952,-0.17122030332134652,-0.7177069420934862,-0.4042631992914204,-0.32361742359417855,0.07565076022311079,-0.34801575876442786,1.1183580816397083,1.4031265846294736,-0.23610007040075875,-0.47026227166839013,-0.3562452379647594,-0.14139250356818595,4.304056387051755,-1.4329019134993188,-0.11020775375559674,-0.12751534261266764,-0.07552999567313431,0
-0.1399970848611048,0.8973057001352163,-0.4678748172649848,1.3152189243477441,-0.13992307114473423,-0.16119889187947165,-0.9420162989722948,-1.2443779110358517,-0.32361742359417855,-0.83771219264592,-0.34801575876442786,-0.7002361429768169,-0.5619664434738098,-0.23610007040075875,1.2849731996977634,1.2082614160140899,-0.14139250356818595,-0.5532822035352416,-1.3868064757159722,-0.11020775375559674,-0.12751534261266764,-0.6824762224119572,0
-0.10053086996163998,-0.6173899449276066,-0.4678748172649848,0.7949994304992574,-0.16639348162210918,-0.18050305656981624,0.20529048504439953,2.9561956476863047,-0.32361742359417855,-0.7752577603764375,-1.0585420118563593,-1.2503135423755942,1.3742014446217956,4.235492172037854,-0.6987921298723033,0.7029120197941318,-0.14139250356818595,0.996152279898691,-1.6667073006485837,-0.11020775375559674,-0.12751534261266764,1.5244485455781278,0
-0.4627763967167123,-0.6173899449276066,-0.4678748172649848,-0.5055493041219594,-0.16850671152354096,-0.18211160126221573,0.33082051617177893,0.4358515124530109,3.090068479298001,-0.7924485261114156,0.0072473677815378485,0.05633274117068881,-0.9719851399603158,-0.23610007040075875,-0.14402057797721896,-0.9773366155715829,-0.14139250356818595,-0.6517830354100471,-0.826207993080768,-0.11020775375559674,-0.12751534261266764,0.4547852147114273,0
0.9340261921491184,0.8973057001352163,-0.4678748172649848,0.7949994304992574,-0.1463966484526017,-0.164127672021583,-0.34382231699398214,-0.4042631992914204,-0.32361742359417855,-0.4812231140845202,0.7177736208734693,-0.5939758929395412,-0.03130058933354142,-0.23610007040075875,1.2999315883170721,0.9927979517062483,-0.14139250356818595,-0.17724067011456152,-0.6431484414339442,-0.11020775375559674,-0.12751534261266764,0.22966686375024387,0
-0.9301289341108377,-0.6173899449276066,-0.4678748172649848,-1.0257687979704462,-0.15291543860712328,-0.1611392008683649,-0.9105150123685871,-1.2443779110358517,-0.32361742359417855,2.1393472463271825,-1.0585420118563593,-0.7629811522050082,-0.8521284744683932,-0.23610007040075875,-1.2190532789652662,0.5086806941207337,-0.14139250356818595,-0.6068914241035542,-0.48882013497246024,-0.11020775375559674,-0.12751534261266764,-0.762633883304627,0
0.7697697768270821,0.8973057001352163,-0.4678748172649848,1.5753286712719874,-0.15632102246921215,-0.1737255862484312,1.0535307728321908,-0.4042631992914204,-0.32361742359417855,0.7065958767676138,1.4282998739654007,-0.4967032830520165,-0.8739778214734996,-0.23610007040075875,-0.9279900572349752,1.1380609820389864,-0.14139250356818595,-0.6627536951885837,-0.27073581091520926,-0.11020775375559674,-0.12751534261266764,-0.9288390188183014,0
1.6591996414667263,-0.6173899449276066,1.3887712829928915,-1.2858785448946894,0.36456095002062794,0.6037714662124726,0.042499338179101294,-1.2443779110358517,-0.32361742359417855,-0.4644483196824823,-0.7032788853103935,-0.7780640080476642,1.0525144454405797,-0.23610007040075875,0.004236465045023688,-0.2381534173618824,-0.14139250356818595,-0.6223848547491102,0.24377032915028699,-0.11020775375559674,-0.12751534261266764,-1.467919607193747,0
1.6606478642910107,-0.6173899449276066,1.3887712829928915,-1.0257687979704462,-0.111395776107247,-0.1055021734190221,-0.5149589219122354,-0.4042631992914204,-0.32361742359417855,0.77292213175203,1.0730367474194349,-1.476064318513624,-0.6114277655342624,-0.23610007040075875,-0.9339867368278632,0.7925688106380125,-0.14139250356818595,-0.9689190562096689,0.9828925532911493,-0.11020775375559674,-0.12751534261266764,-0.4912748534574716,0
-0.7983231425429349,-0.6173899449276066,-0.4678748172649848,-1.2858785448946894,0.26811345981711643,0.46160612886470687,-0.7602486654263854,0.4358515124530109,-0.32361742359417855,0.17401747948570362,0.0072473677815378485,0.5028292866765047,0.9631770211207837,-0.23610007040075875,1.2286298321363296,-1.0515563418321272,-0.14139250356818595,-0.3083941484428982,0.25721030678184453,-0.11020775375559674,-0.12751534261266764,0.07097962768785951,0
-0.9675213160934426,-0.6173899449276066,-0.4678748172649848,1.3152189243477441,-0.1435766910078905,-0.16389164261507969,-0.6545539998840214,-0.4042631992914204,-0.32361742359417855,0.40106296629119853,2.138826127057332,1.490761807161258,-0.13541036535334774,4.235492172037854,0.6270709668547181,1.7295531308049306,-0.14139250356818595,-0.38239319734641863,-1.0253584735577859,-0.11020775375559674,-0.12751534261266764,2.2833999164584897,0
0.39152623994058966,2.412001345198039,-0.4678748172649848,-0.5055493041219594,-0.1159502921192942,-0.1225199792492782,-0.635595170372043,2.116080935941873,-0.32361742359417855,3.8056572428148767,-0.7032788853103935,-0.8225730450285592,-0.6465645944056305,-0.23610007040075875,1.7795228059227228,-0.47173147940223825,-0.14139250356818595,-0.010594952356104761,1.612925010436441,-0.11020775375559674,-0.12751534261266764,-0.4054082744673824,0
1.5418018740974289,-0.6173899449276066,-0.4678748172649848,1.3152189243477441,-0.11984499356274987,-0.14640116792255786,-0.8952592061002626,0.4358515124530109,3.090068479298001,-0.35241851276781777,-0.34801575876442786,0.5215952284661622,0.32726813082677536,-0.23610007040075875,-1.3470833228610872,2.053679078714785,-0.14139250356818595,0.46982844283953934,-0.12158381625679854,-0.11020775375559674,-0.12751534261266764,0.8536306044511167,0
-0.9551542132878813,0.8973057001352163,-0.4678748172649848,-1.0257687979704462,-0.13056871025242503,-0.1311942190449443,-0.24820583139632305,0.4358515124530109,-0.32361742359417855,0.1882231577314677,-0.7032788853103935,2.651495034317238,-0.9661489415245499,-0.23610007040075875,0.7005722550195971,-0.6370493971867149,7.072510739706607,-0.8390180375421821,-1.4401146288697233,-0.11020775375559674,-0.12751534261266764,2.2470616603900697,0
-0.7910439325752683,0.8973057001352163,-0.4678748172649848,0.27477993665077066,-0.16871134675912544,-0.18238245820708732,0.5269010459170085,0.4358515124530109,-0.32361742359417855,-0.6085600253931219,1.0730367474194349,0.6110762136887222,-0.13987226466159966,-0.23610007040075875,0.47997382362155605,0.2519691234786473,-0.14139250356818595,2.016909045354435,0.5765897225273089,-0.11020775375559674,-0.12751534261266764,0.03675940126260345,0
-0.06461674852690408,0.8973057001352163,-0.4678748172649848,0.27477993665077066,-0.14756085441326652,-0.16289732908996582,-0.4058248836775397,-1.2443779110358517,-0.32361742359417855,-0.3310541407133735,1.4282998739654007,1.3165957622740996,-0.8504077639998272,-0.23610007040075875,-1.4207930626847063,-0.16163793442674898,-0.14139250356818595,0.8065536807141602,0.8077149021236786,-0.11020775375559674,-0.12751534261266764,-0.3552145939981853,0
-0.805891274295481,-0.6173899449276066,1.3887712829928915,0.5348896835750141,-0.16527257590400815,-0.1794107028174279,-0.6784220226775685,0.4358515124530109,-0.32361742359417855,-1.1846517642319037,1.0730367474194349,1.150512312936213,0.5616189875890409,-0.23610007040075875,0.23711030813566,-0.14957779075438846,-0.14139250356818595,-0.373101164923133,0.6369781478573289,-0.11020775375559674,-0.12751534261266764,-0.8098829897697423,0
-0.12597478267745496,-0.6173899449276066,-0.4678748172649848,1.8354384181962309,-0.16284820842081096,-0.17849999662547864,-0.2917212464360391,-0.4042631992914204,-0.32361742359417855,-0.8830342412957922,-1.0585420118563593,2.1543732422004656,-0.6024294615913727,-0.23610007040075875,0.7200629180993828,1.0405685503512523,-0.14139250356818595,-0.8309565856479232,1.413645282572797,-0.11020775375559674,-0.12751534261266764,-0.41311526912478347,0
-0.8722594532385259,-0.6173899449276066,-0.4678748172649848,1.3152189243477441,-0.15857027078552538,-0.17494204591038748,-0.42654816698207204,0.4358515124530109,-0.32361742359417855,-0.29411480223065084,-0.7032788853103935,0.3671231324083264,2.008939948929411,-0.23610007040075875,2.451368606479858,-0.8156353133534193,-0.14139250356818595,1.6257276772601488,2.7185248522051233,-0.11020775375559674,-0.12751534261266764,0.39786548190011745,0
0.4518034306409681,-0.6173899449276066,-0.4678748172649848,0.5348896835750141,-0.16004009046995943,-0.17487377472666873,-0.3454108342454574,-1.2443779110358517,-0.32361742359417855,-1.128418600123274,-0.7032788853103935,0.237558736289239,-0.48257180270360245,4.235492172037854,-0.81999462235235,-0.5413407248227984,-0.14139250356818595,0.27153655525841086,1.8728378791209292,-0.11020775375559674,-0.12751534261266764,1.0492964285757957,0
-0.6002292189566493,-0.6173899449276066,-0.4678748172649848,0.5348896835750141,-0.1652032453889707,-0.1793505884482271,-0.29893469981455617,1.275966224197442,-0.32361742359417855,-0.6901642055392916,-0.34801575876442786,-0.5416823226630233,-0.9410668882960628,-0.23610007040075875,-0.48521390632141365,0.6320054617012415,-0.14139250356818595,3.139602658310611,1.0298717777523296,-0.11020775375559674,-0.12751534261266764,0.16108518129457403,0
-0.23331566844079477,-0.6173899449276066,-0.4678748172649848,1.0551091774235009,-0.16765036543103787,-0.18158591737696317,1.3079021872350771,2.9561956476863047,-0.32361742359417855,-0.8206120438027056,-0.7032788853103935,-1.167946995064817,0.1507940465277299,-0.23610007040075875,0.4994734746953234,-0.9454818242665429,-0.14139250356818595,-0.635310956904696,-0.7996525824047788,-0.11020775375559674,-0.12751534261266764,-0.4155260253948943,0
1.0343817675578133,-0.6173899449276066,-0.4678748172649848,0.27477993665077066,-0.16051249195346756,-0.17482917094131573,-0.24342473232598066,-0.4042631992914204,-0.32361742359417855,-0.4912902491778343,-0.7032788853103935,-0.08540994568821504,-0.9430093264926784,-0.23610007040075875,1.4470305835071267,-0.800887657273003,-0.14139250356818595,0.10445719076217323,-1.1289589430616331,-0.11020775375559674,-0.12751534261266764,-0.5656318778705067,0
-0.508924508982429,-0.6173899449276066,1.3887712829928915,-0.24543955719771604,-0.15936637238035267,-0.17251937783642324,1.2009105753304312,0.4358515124530109,-0.32361742359417855,1.0188187928964514,-1.413805138402325,0.11578088806730509,-0.5896535194040597,-0.23610007040075875,-0.7136192166074652,0.15690872433162323,-0.14139250356818595,2.0086501359678297,0.007857958757363637,-0.11020775375559674,-0.12751534261266764,-0.2354096752578895,0
-0.4068073185430225,-0.6173899449276066,-0.4678748172649848,-0.24543955719771604,-0.13790100572563865,-0.14991913713015376,-0.9913925077088284,2.9561956476863047,-0.32361742359417855,0.36656314119044114,-1.0585420118563593,-0.3027076070623796,-0.3174769221633248,-0.23610007040075875,-1.3292492084901755,-1.0536053627602566,-0.14139250356818595,1.6185161363818585,1.2860813666271826,-0.11020775375559674,-0.12751534261266764,-0.7908033731832684,0
-0.48043221363105937,0.8973057001352163,-0.4678748172649848,1.3152189243477441,-0.14231670330047952,-0.1629630203300407,0.9167784223504921,-1.2443779110358517,-0.32361742359417855,-0.44722262883410624,0.0072473677815378485,0.14798213122692738,5.289889764942995,-0.23610007040075875,-0.6296203151192769,1.0947225000436724,-0.14139250356818595,0.5553001144121426,1.902733702674554,-0.11020775375559674,-0.12751534261266764,-0.3220423937894787,0
0.9963798450490404,-0.6173899449276066,-0.4678748172649848,0.27477993665077066,-0.16243950998379056,-0.17660445798985655,-0.7686043642579036,-0.4042631992914204,-0.32361742359417855,0.3968891889011655,1.4282998739654007,-0.9966849554789975,0.14494310593773146,-0.23610007040075875,0.027685958157753664,1.9094094488930524,-0.14139250356818595,-0.7672927449546754,-0.821017172216429,-0.11020775375559674,7.8421935706790595,3.5360092318089893,1
0.1882598713571385,-0.6173899449276066,-0.4678748172649848,0.014670189726527326,-0.15591361086713487,-0.16979517876486797,-0.39870190081854245,1.275966224197442,-0.32361742359417855,-1.131469314094163,-0.34801575876442786,1.360482576439399,2.499088132266693,-0.23610007040075875,-0.9556073961820719,1.3869375113683846,-0.14139250356818595,-0.5146779076419582,-0.2584265061164976,-0.11020775375559674,-0.12751534261266764,-1.1232029083643964,0
-0.5059990040482889,-0.6173899449276066,-0.4678748172649848,0.014670189726527326,-0.1493159814929785,-0.16331182909488473,-0.827508680478058,-1.2443779110358517,-0.32361742359417855,0.04237993145262652,0.7177736208734693,1.4729532109499137,-0.49919300432298985,-0.23610007040075875,-1.2352073008310926,-0.8593922130902342,-0.14139250356818595,1.439675638331802,0.820563006816794,-0.11020775375559674,-0.12751534261266764,-0.4500092035153353,0
-0.9167820831079704,0.8973057001352163,1.3887712829928915,-0.24543955719771604,0.32830228966873115,0.3409323290224142,0.20609838451877416,1.275966224197442,-0.32361742359417855,0.37637734202045997,0.7177736208734693,2.1895825799154864,0.11478674114994322,-0.23610007040075875,0.8261874503970856,-0.4633644221220989,-0.14139250356818595,0.15294245817378666,-0.44085626425870983,-0.11020775375559674,-0.12751534261266764,-0.6119478347864177,0
-0.4948325845488352,-0.6173899449276066,1.3887712829928915,1.0551091774235009,-0.15591008858629363,-0.17247782291203784,0.6417387282611609,-0.4042631992914204,-0.32361742359417855,-0.3379670477043112,-1.0585420118563593,-0.34629614883319987,0.7613506924304487,-0.23610007040075875,-0.7564682328303917,1.3154070739264903,-0.14139250356818595,-0.5710863557497325,-0.4308697772838762,-0.11020775375559674,-0.12751534261266764,-0.9105211104460309,0
-0.9113210176193186,-0.6173899449276066,-0.4678748172649848,1.0551091774235009,-0.14337681191815974,-0.16275452001569163,-0.8444084498975205,-0.4042631992914204,-0.32361742359417855,3.1853073238254623,-1.0585420118563593,0.8970368963960623,-0.8283720035742779,-0.23610007040075875,-1.219963016306424,-1.1117179799762456,-0.14139250356818595,-0.9632045423119986,-0.9719518425444952,-0.11020775375559674,-0.12751534261266764,-0.9428932324833361,0
-0.400828840221851,-0.6173899449276066,-0.4678748172649848,0.27477993665077066,-0.07988896642053038,-0.10055384064649153,-0.4120628462223732,-1.2443779110358517,-0.32361742359417855,1.7131729335657833,-0.7032788853103935,0.9928193722184693,1.6502782610736948,-0.23610007040075875,-0.517981761853055,-0.5163471670269509,-0.14139250356818595,-0.891621873077535,-0.21332490861197434,-0.11020775375559674,-0.12751534261266764,-0.1922227771185496,0
-0.27461204983251514,-0.6173899449276066,-0.4678748172649848,-1.545988291818933,-0.16573730717754415,-0.17738071385955415,-0.5888621868165014,-0.4042631992914204,-0.32361742359417855,-1.2060784525692547,-0.34801575876442786,-0.5559413098806022,1.3197609812640507,-0.23610007040075875,1.0985488354982473,-0.471075146279791,-0.14139250356818595,0.656568708371195,0.32848839252234197,-0.11020775375559674,-0.12751534261266764,-0.7573400982438904,0
-0.5786321329458107,-0.6173899449276066,-0.4678748172649848,-0.5055493041219594,-0.011780324970925748,-0.004405819689464393,0.08301294421408205,-1.2443779110358517,-0.32361742359417855,-0.6635262530646722,2.138826127057332,-0.4679531160337081,0.0965217359228616,-0.23610007040075875,1.3386493960025951,-0.9065773156094012,-0.14139250356818595,0.3004700481077616,0.649394936004254,-0.11020775375559674,-0.12751534261266764,-0.14746813009268156,0
-0.8275993017346563,-0.6173899449276066,-0.4678748172649848,0.014670189726527326,-0.16778703163760778,-0.1814629361165244,-0.12595491983173607,-1.2443779110358517,-0.32361742359417855,-0.9607446274181687,-1.413805138402325,-0.19557470527105075,-0.43584429949916526,-0.23610007040075875,-0.2262287087548163,-0.4531266373801529,-0.14139250356818595,-0.6646079955456561,0.6860206846151051,-0.11020775375559674,-0.12751534261266764,0.061704217653997695,0
-0.7360609244860216,-0.6173899449276066,1.3887712829928915,-1.2858785448946894,-0.16852633480878354,-0.18200879124847802,-0.7313069459607808,3.796310359430736,-0.32361742359417855,-0.7841843224982619,0.7177736208734693,-0.949806978755457,0.47503419415632364,-0.23610007040075875,0.32199395619209503,-0.6165434177865556,-0.14139250356818595,0.502203557878392,1.5654369507004953,-0.11020775375559674,-0.12751534261266764,-0.5784170608399088,0
-0.5120871437841262,-0.6173899449276066,-0.4678748172649848,-0.5055493041219594,-0.11535447993125732,-0.12184441163826765,0.9990199892104968,1.275966224197442,-0.32361742359417855,-0.08496856551926914,-0.7032788853103935,-0.6595518044130732,-0.7110312549092039,-0.23610007040075875,-0.13476636825198024,-0.7868462406813974,-0.14139250356818595,-0.943038236095079,0.9569246892664158,-0.11020775375559674,-0.12751534261266764,-0.5980724018271688,0
-0.4272392425362774,-0.6173899449276066,-0.4678748172649848,0.014670189726527326,-0.16615071113702326,-0.17985495886048036,-1.0033086743775679,-0.4042631992914204,-0.32361742359417855,0.6549499697535188,-1.413805138402325,-0.8242358506128605,-0.1714843645932987,-0.23610007040075875,1.6888523199402241,0.29840243996647586,-0.14139250356818595,-0.039691434981682774,-0.5934290603446963,-0.11020775375559674,-0.12751534261266764,0.09108630454180991,0
-0.9502076629017193,0.8973057001352163,1.3887712829928915,1.3152189243477441,0.23833428647086471,0.11758018643675308,-0.40593070584661156,0.4358515124530109,-0.32361742359417855,-0.01990138079334715,0.36251049432750354,-1.3874661830019965,0.2803442887066448,-0.23610007040075875,1.1206046412533217,0.8436823483845097,-0.14139250356818595,-0.03365303193244458,-0.26984836601740053,-0.11020775375559674,-0.12751534261266764,-0.4502020503143466,0
-0.8523948640743575,-0.6173899449276066,-0.4678748172649848,0.014670189726527326,-0.15331456672954782,-0.16724115352396826,0.4332260221612855,-0.4042631992914204,-0.32361742359417855,0.45751389883913557,1.0730367474194349,-1.3597789753977365,0.43005668534346186,-0.23610007040075875,-0.7201659926235053,-0.834219458356517,-0.14139250356818595,-0.029973842940894054,-1.0137867415655248,-0.11020775375559674,-0.12751534261266764,-0.6282847094281965,0
0.0921966878414719,-0.6173899449276066,-0.4678748172649848,-0.24543955719771604,0.08345138761117472,0.0831361584439472,1.1881524499049532,1.275966224197442,-0.32361742359417855,-0.7131541901696848,1.4282998739654007,1.163362086395698,-0.9181614334897845,-0.23610007040075875,-0.767432870200922,-0.5065355231675147,-0.14139250356818595,-0.25544154744708597,-0.10349189192790369,-0.11020775375559674,-0.12751534261266764,-0.34889830102371855,0
-0.5677084665122124,-0.6173899449276066,-0.4678748172649848,-0.5055493041219594,-0.08201497905977824,-0.08404208498523379,-0.23199941640508775,0.4358515124530109,-0.32361742359417855,-0.16016270177201597,-0.7032788853103935,0.35484249863971923,-0.9676579435681235,-0.23610007040075875,-0.031049697630829123,-0.45681440189850114,-0.14139250356818595,3.47912937358999e-05,-0.03903586869577219,-0.11020775375559674,-0.12751534261266764,-0.25993561775961543,0
0.346258984642917,-0.6173899449276066,-0.4678748172649848,0.014670189726527326,-0.1617047147675833,-0.17548597305362895,0.9819330724441119,1.275966224197442,-0.32361742359417855,-1.1804158467035708,-0.7032788853103935,1.6952355565069988,0.6668721949607722,-0.23610007040075875,0.5881058278930945,-0.5843088793156157,-0.14139250356818595,0.3769907157530354,-0.8418996266261428,-0.11020775375559674,-0.12751534261266764,-0.1457970923694392,0
0.599359556009427,-0.6173899449276066,-0.4678748172649848,-0.24543955719771604,-0.16855962068480113,-0.1821986732286317,-0.5065475662983793,-0.4042631992914204,-0.32361742359417855,-0.5053300311865192,-1.0585420118563593,0.5989639542328854,-0.6542260582351312,4.235492172037854,-0.47788735971373286,0.7155812074454082,-0.14139250356818595,0.3945308486752539,-0.5813613341219582,-0.11020775375559674,-0.12751534261266764,1.763699753722644,0
